user,listened,total,percentage,hits,status
sun373,27,306,8.823529411764707,8,ok
tsumg07_02,27,306,8.823529411764707,8,ok
yamao_0023,27,306,8.823529411764707,8,ok
zoll0127,27,306,8.823529411764707,8,ok
gachikoi_yameta,27,306,8.823529411764707,7,ok
hakoniwanohero,27,306,8.823529411764707,7,ok
hatarakukuruma,27,306,8.823529411764707,7,ok
kimuroute,27,306,8.823529411764707,7,ok
kinoshitafreedom,27,306,8.823529411764707,7,ok
kochibiki7_25,27,306,8.823529411764707,7,ok
Kuwai_mrmr,27,306,8.823529411764707,7,ok
mapoooun,27,306,8.823529411764707,7,ok
tamai526,27,306,8.823529411764707,7,ok
yuki_ernie,27,306,8.823529411764707,7,ok
yuremitu_1341,27,306,8.823529411764707,7,ok
1998again,27,306,8.823529411764707,6,ok
54mi_j,27,306,8.823529411764707,6,ok
8ri510tommy,27,306,8.823529411764707,6,ok
cello_GOSHI,27,306,8.823529411764707,6,ok
emo_eupho,27,306,8.823529411764707,6,ok
jpoprocknroll,27,306,8.823529411764707,6,ok
luke_T_horizon,27,306,8.823529411764707,6,ok
minmin01201,27,306,8.823529411764707,6,ok
naota7,27,306,8.823529411764707,6,ok
pencase65,27,306,8.823529411764707,6,ok
ringaring122,27,306,8.823529411764707,6,ok
supaida_maltu,27,306,8.823529411764707,6,ok
tumoni,27,306,8.823529411764707,6,ok
vicuna8585,27,306,8.823529411764707,6,ok
373_Gir_Synph,27,306,8.823529411764707,5,ok
after____school,27,306,8.823529411764707,5,ok
Airflow07F,27,306,8.823529411764707,5,ok
Festa22Ll,27,306,8.823529411764707,5,ok
foulballcatch,27,306,8.823529411764707,5,ok
hinokihijiri,27,306,8.823529411764707,5,ok
kashipesan,27,306,8.823529411764707,5,ok
katoken_yryr,27,306,8.823529411764707,5,ok
okano000170,27,306,8.823529411764707,5,ok
sion_0316,27,306,8.823529411764707,5,ok
TAK_koubaibu,27,306,8.823529411764707,5,ok
tensei_0su4,27,306,8.823529411764707,5,ok
alpaca,27,306,8.823529411764707,4,ok
aokabi_111,27,306,8.823529411764707,4,ok
boumidori,27,306,8.823529411764707,4,ok
fuuta6212,27,306,8.823529411764707,4,ok
hdhdsuusowlEhxg,27,306,8.823529411764707,4,ok
huangtongzhou0601,27,306,8.823529411764707,4,ok
i_moyashi0114,27,306,8.823529411764707,4,ok
Johan062,27,306,8.823529411764707,4,ok
konbanwug,27,306,8.823529411764707,4,ok
Kyo_gp1203,27,306,8.823529411764707,4,ok
marines963,27,306,8.823529411764707,4,ok
meepok,27,306,8.823529411764707,4,ok
nomistar_keionT,27,306,8.823529411764707,4,ok
passion_head,27,306,8.823529411764707,4,ok
rankojansi,27,306,8.823529411764707,4,ok
shane_kt,27,306,8.823529411764707,4,ok
The_late_Lock,27,306,8.823529411764707,4,ok
tszman0705,27,306,8.823529411764707,4,ok
yabaiyatsuCHIRI,27,306,8.823529411764707,4,ok
ynr,27,306,8.823529411764707,4,ok
yoka,27,306,8.823529411764707,4,ok
yu_kiririn,27,306,8.823529411764707,4,ok
763barikan,27,306,8.823529411764707,3,ok
7th_dark,27,306,8.823529411764707,3,ok
BlazingKINTAMA,27,306,8.823529411764707,3,ok
boba12,27,306,8.823529411764707,3,ok
Hataku,27,306,8.823529411764707,3,ok
Hayato,27,306,8.823529411764707,3,ok
kitashirakawa,27,306,8.823529411764707,3,ok
kokoro,27,306,8.823529411764707,3,ok
LeonBBG,27,306,8.823529411764707,3,ok
m999,27,306,8.823529411764707,3,ok
odachi_0812,27,306,8.823529411764707,3,ok
ohboke_koboke,27,306,8.823529411764707,3,ok
orng_RG450,27,306,8.823529411764707,3,ok
osakashizuku,27,306,8.823529411764707,3,ok
reina_syuki,27,306,8.823529411764707,3,ok
reirako0,27,306,8.823529411764707,3,ok
Rim_n3,27,306,8.823529411764707,3,ok
Roselia_raa,27,306,8.823529411764707,3,ok
Ss_7777,27,306,8.823529411764707,3,ok
teitoku_sphere,27,306,8.823529411764707,3,ok
tomoz_electric,27,306,8.823529411764707,3,ok
TOYAMA_KANAHO,27,306,8.823529411764707,3,ok
TRIALDANCE,27,306,8.823529411764707,3,ok
wert1027,27,306,8.823529411764707,3,ok
1588_568,27,306,8.823529411764707,2,ok
aiken_ADMSN,27,306,8.823529411764707,2,ok
charlie_tw_,27,306,8.823529411764707,2,ok
cockkawasaki,27,306,8.823529411764707,2,ok
docter_G,27,306,8.823529411764707,2,ok
edajimahei8,27,306,8.823529411764707,2,ok
enjoy_your_life,27,306,8.823529411764707,2,ok
hamaaaaan,27,306,8.823529411764707,2,ok
Kazayaman_K,27,306,8.823529411764707,2,ok
KIGUNASU193726,27,306,8.823529411764707,2,ok
kuroutolinegoe,27,306,8.823529411764707,2,ok
liuzhenwang54188,27,306,8.823529411764707,2,ok
ludovic_giuly,27,306,8.823529411764707,2,ok
massulme,27,306,8.823529411764707,2,ok
Matsuura_HPT,27,306,8.823529411764707,2,ok
maya1125nyan,27,306,8.823529411764707,2,ok
Michel_coda_836,27,306,8.823529411764707,2,ok
mmrin220,27,306,8.823529411764707,2,ok
mozuku513,27,306,8.823529411764707,2,ok
naoseven2,27,306,8.823529411764707,2,ok
neiborhesfood,27,306,8.823529411764707,2,ok
nkmrdiskd,27,306,8.823529411764707,2,ok
nnkoai_BD,27,306,8.823529411764707,2,ok
OS08265590,27,306,8.823529411764707,2,ok
pinkapplepie,27,306,8.823529411764707,2,ok
Rensumisu_maaya,27,306,8.823529411764707,2,ok
reo_0814,27,306,8.823529411764707,2,ok
SEKAINOYAZAWA12,27,306,8.823529411764707,2,ok
superpig520,27,306,8.823529411764707,2,ok
totoriott3,27,306,8.823529411764707,2,ok
UZ_chino,27,306,8.823529411764707,2,ok
yogibobox6015,27,306,8.823529411764707,2,ok
zanbot_br,27,306,8.823529411764707,2,ok
kotori7676,26,306,8.49673202614379,13,ok
warabi4U,26,306,8.49673202614379,12,ok
0t4q0,26,306,8.49673202614379,11,ok
hahoukensi,26,306,8.49673202614379,11,ok
Kubi__Neck__,26,306,8.49673202614379,11,ok
ms_sukoya,26,306,8.49673202614379,11,ok
podofa,26,306,8.49673202614379,11,ok
tensandayo,26,306,8.49673202614379,11,ok
tsuka0120tsuka,26,306,8.49673202614379,11,ok
WotaOtaRoisu,26,306,8.49673202614379,11,ok
ak0211,26,306,8.49673202614379,10,ok
arutatsu,26,306,8.49673202614379,10,ok
bckneat,26,306,8.49673202614379,10,ok
bok9n,26,306,8.49673202614379,10,ok
Dan_0709,26,306,8.49673202614379,10,ok
djk_eso,26,306,8.49673202614379,10,ok
hiderinp,26,306,8.49673202614379,10,ok
jima712,26,306,8.49673202614379,10,ok
masakisin555,26,306,8.49673202614379,10,ok
miho_858,26,306,8.49673202614379,10,ok
nana7suzuko,26,306,8.49673202614379,10,ok
nukohope,26,306,8.49673202614379,10,ok
_ChqtoRa_,26,306,8.49673202614379,9,ok
janshi7tohmatsu,26,306,8.49673202614379,9,ok
K0421Aki,26,306,8.49673202614379,9,ok
laphroig_10,26,306,8.49673202614379,9,ok
MALMUNIA,26,306,8.49673202614379,9,ok
mnmris,26,306,8.49673202614379,9,ok
orangelagoon17,26,306,8.49673202614379,9,ok
ozone_milkytom,26,306,8.49673202614379,9,ok
SKY_844,26,306,8.49673202614379,9,ok
chalto0422,26,306,8.49673202614379,8,ok
eritatw,26,306,8.49673202614379,8,ok
hide_joule,26,306,8.49673202614379,8,ok
kazuki29,26,306,8.49673202614379,8,ok
kazuyuki_orange,26,306,8.49673202614379,8,ok
kikizakuzaku,26,306,8.49673202614379,8,ok
Kyojyu0929,26,306,8.49673202614379,8,ok
m_beer_mug,26,306,8.49673202614379,8,ok
piyo_2angel,26,306,8.49673202614379,8,ok
satais_0128,26,306,8.49673202614379,8,ok
schfesact,26,306,8.49673202614379,8,ok
secresan,26,306,8.49673202614379,8,ok
yamatosuky,26,306,8.49673202614379,8,ok
180,26,306,8.49673202614379,7,ok
atohsiakusa,26,306,8.49673202614379,7,ok
Azure,26,306,8.49673202614379,7,ok
channel,26,306,8.49673202614379,7,ok
dis_se,26,306,8.49673202614379,7,ok
ILL327,26,306,8.49673202614379,7,ok
itkq,26,306,8.49673202614379,7,ok
jk900157,26,306,8.49673202614379,7,ok
KGO1119,26,306,8.49673202614379,7,ok
kite_gaogaigar,26,306,8.49673202614379,7,ok
konoha_sin,26,306,8.49673202614379,7,ok
la_incudine,26,306,8.49673202614379,7,ok
ryousuke_neko,26,306,8.49673202614379,7,ok
takemodoki,26,306,8.49673202614379,7,ok
xlucia,26,306,8.49673202614379,7,ok
abcben001,26,306,8.49673202614379,6,ok
fanta_ADV,26,306,8.49673202614379,6,ok
fufu1455,26,306,8.49673202614379,6,ok
hoduee,26,306,8.49673202614379,6,ok
iivvyy0102,26,306,8.49673202614379,6,ok
JogTakahiro08,26,306,8.49673202614379,6,ok
Judger,26,306,8.49673202614379,6,ok
koba3,26,306,8.49673202614379,6,ok
KOHmilP,26,306,8.49673202614379,6,ok
mog765,26,306,8.49673202614379,6,ok
mysister398,26,306,8.49673202614379,6,ok
rozetta_357,26,306,8.49673202614379,6,ok
sawayaka_kinryu,26,306,8.49673202614379,6,ok
shoP_lovelymint,26,306,8.49673202614379,6,ok
yucha_yuicom,26,306,8.49673202614379,6,ok
zanmai77,26,306,8.49673202614379,6,ok
1moy,26,306,8.49673202614379,5,ok
banitoon,26,306,8.49673202614379,5,ok
dongxian,26,306,8.49673202614379,5,ok
fhdow_s,26,306,8.49673202614379,5,ok
Gawacha_,26,306,8.49673202614379,5,ok
hiyocho1993,26,306,8.49673202614379,5,ok
hungryharapeko,26,306,8.49673202614379,5,ok
Inp822,26,306,8.49673202614379,5,ok
jyun_jyun_12,26,306,8.49673202614379,5,ok
koki_shumi,26,306,8.49673202614379,5,ok
lxdascc,26,306,8.49673202614379,5,ok
masayohane,26,306,8.49673202614379,5,ok
miroestrol,26,306,8.49673202614379,5,ok
Momonga15Inamin,26,306,8.49673202614379,5,ok
nanase_nikoniko,26,306,8.49673202614379,5,ok
nori_nori79,26,306,8.49673202614379,5,ok
sssbr23,26,306,8.49673202614379,5,ok
sumaki04,26,306,8.49673202614379,5,ok
syarotaso_715,26,306,8.49673202614379,5,ok
WUC_smrg,26,306,8.49673202614379,5,ok
yuiogura_kayu,26,306,8.49673202614379,5,ok
alisa_ris,26,306,8.49673202614379,4,ok
hanayou815,26,306,8.49673202614379,4,ok
Kakeru_Aida,26,306,8.49673202614379,4,ok
kamitarou,26,306,8.49673202614379,4,ok
kayura77nm,26,306,8.49673202614379,4,ok
kokwemomo,26,306,8.49673202614379,4,ok
maebashi_witch_,26,306,8.49673202614379,4,ok
neonnana77,26,306,8.49673202614379,4,ok
nightfadez,26,306,8.49673202614379,4,ok
pii_ask,26,306,8.49673202614379,4,ok
pjwdark,26,306,8.49673202614379,4,ok
ropinch,26,306,8.49673202614379,4,ok
taka.eagle0510,26,306,8.49673202614379,4,ok
yutamonta,26,306,8.49673202614379,4,ok
at61201,26,306,8.49673202614379,3,ok
inori_mikan0,26,306,8.49673202614379,3,ok
jinrui700,26,306,8.49673202614379,3,ok
KaBanchu_,26,306,8.49673202614379,3,ok
kaoriXcr,26,306,8.49673202614379,3,ok
katohic,26,306,8.49673202614379,3,ok
matthew14314,26,306,8.49673202614379,3,ok
matthewleechunon,26,306,8.49673202614379,3,ok
NAVER,26,306,8.49673202614379,3,ok
Payload,26,306,8.49673202614379,3,ok
Ramu_ot,26,306,8.49673202614379,3,ok
rie46_n,26,306,8.49673202614379,3,ok
shiki_boh,26,306,8.49673202614379,3,ok
souen1996,26,306,8.49673202614379,3,ok
sssAlchemy,26,306,8.49673202614379,3,ok
tomyuan520,26,306,8.49673202614379,3,ok
wa_kazusa,26,306,8.49673202614379,3,ok
yang_,26,306,8.49673202614379,3,ok
yossie0037,26,306,8.49673202614379,3,ok
yukijiru_,26,306,8.49673202614379,3,ok
yusa_110,26,306,8.49673202614379,3,ok
ANIMEOK,26,306,8.49673202614379,2,ok
avishinian,26,306,8.49673202614379,2,ok
BlackSun_11,26,306,8.49673202614379,2,ok
ccxvo,26,306,8.49673202614379,2,ok
fshizaki,26,306,8.49673202614379,2,ok
Kame_826GS,26,306,8.49673202614379,2,ok
Lily_x_Maple,26,306,8.49673202614379,2,ok
Makki_0419,26,306,8.49673202614379,2,ok
mehtan96,26,306,8.49673202614379,2,ok
mijiadaklorj,26,306,8.49673202614379,2,ok
mushroom3676,26,306,8.49673202614379,2,ok
musukogames,26,306,8.49673202614379,2,ok
nightlight1104,26,306,8.49673202614379,2,ok
ninebird_0228,26,306,8.49673202614379,2,ok
nise_kitahachi,26,306,8.49673202614379,2,ok
Paseli_ten_406,26,306,8.49673202614379,2,ok
RyokuchaLatte,26,306,8.49673202614379,2,ok
s_zzZ__,26,306,8.49673202614379,2,ok
smectic_g,26,306,8.49673202614379,2,ok
touyama_c_m,26,306,8.49673202614379,2,ok
wenriena,26,306,8.49673202614379,2,ok
yuubon_divine,26,306,8.49673202614379,2,ok
zmc2141,26,306,8.49673202614379,2,ok
01.01.miku.01.01,26,306,8.49673202614379,1,ok
blacklogue,26,306,8.49673202614379,1,ok
crocodile_body,26,306,8.49673202614379,1,ok
hiromu,26,306,8.49673202614379,1,ok
ika5757,26,306,8.49673202614379,1,ok
indiaglooming,26,306,8.49673202614379,1,ok
kingcrueso,26,306,8.49673202614379,1,ok
kyuublicstation,26,306,8.49673202614379,1,ok
rx782.sdakhr,26,306,8.49673202614379,1,ok
Ryuki_678,26,306,8.49673202614379,1,ok
samsewixn,26,306,8.49673202614379,1,ok
spidermoon4738,26,306,8.49673202614379,1,ok
AventLife,25,306,8.169934640522875,21,ok
Chelsea_nao,25,306,8.169934640522875,13,ok
op_tintin,25,306,8.169934640522875,13,ok
cz,25,306,8.169934640522875,12,ok
raparapa_dd,25,306,8.169934640522875,12,ok
tokkai_hobby,25,306,8.169934640522875,12,ok
unlimited_gunma,25,306,8.169934640522875,12,ok
wakataka910,25,306,8.169934640522875,12,ok
a_nicomaki,25,306,8.169934640522875,11,ok
css186,25,306,8.169934640522875,11,ok
hayate20101,25,306,8.169934640522875,11,ok
izutune,25,306,8.169934640522875,11,ok
marcy_77,25,306,8.169934640522875,11,ok
nyororom_t,25,306,8.169934640522875,11,ok
Symbolic_View,25,306,8.169934640522875,11,ok
bami004200,25,306,8.169934640522875,10,ok
baraishere,25,306,8.169934640522875,10,ok
chuuuubet,25,306,8.169934640522875,10,ok
desertgale06,25,306,8.169934640522875,10,ok
fu_min238,25,306,8.169934640522875,10,ok
gawachi_,25,306,8.169934640522875,10,ok
j2003123456,25,306,8.169934640522875,10,ok
kurogane_t,25,306,8.169934640522875,10,ok
mayoooon_LiSA,25,306,8.169934640522875,10,ok
rabit9999,25,306,8.169934640522875,10,ok
tumuzi0211,25,306,8.169934640522875,10,ok
7NnAaCnHaT7,25,306,8.169934640522875,9,ok
aipon_0523_eir,25,306,8.169934640522875,9,ok
atari1206,25,306,8.169934640522875,9,ok
chiyo_m,25,306,8.169934640522875,9,ok
ENRi_0923,25,306,8.169934640522875,9,ok
hk_tk1016,25,306,8.169934640522875,9,ok
inkarylchan,25,306,8.169934640522875,9,ok
kaori_ton,25,306,8.169934640522875,9,ok
konbu_umekage,25,306,8.169934640522875,9,ok
kumakiti0930,25,306,8.169934640522875,9,ok
LuckyCaprese,25,306,8.169934640522875,9,ok
Midori_YYC,25,306,8.169934640522875,9,ok
raikkonen0630,25,306,8.169934640522875,9,ok
rerusub7,25,306,8.169934640522875,9,ok
Scarlet_devil_,25,306,8.169934640522875,9,ok
amanattou01,25,306,8.169934640522875,8,ok
axel_wttj_0433,25,306,8.169934640522875,8,ok
cool_cat77,25,306,8.169934640522875,8,ok
fujikyurapidEXP,25,306,8.169934640522875,8,ok
hal_show,25,306,8.169934640522875,8,ok
kensan0000,25,306,8.169934640522875,8,ok
Kuma_VEVE,25,306,8.169934640522875,8,ok
maaya_aki,25,306,8.169934640522875,8,ok
May_goatY,25,306,8.169934640522875,8,ok
minamiKawa373,25,306,8.169934640522875,8,ok
sasasa,25,306,8.169934640522875,8,ok
shmirp,25,306,8.169934640522875,8,ok
sunao_sou,25,306,8.169934640522875,8,ok
zaki,25,306,8.169934640522875,8,ok
630_Senton,25,306,8.169934640522875,7,ok
AAA765346283,25,306,8.169934640522875,7,ok
aachan7609,25,306,8.169934640522875,7,ok
banjolno,25,306,8.169934640522875,7,ok
butachi1027,25,306,8.169934640522875,7,ok
figicalcontact,25,306,8.169934640522875,7,ok
kiri_same,25,306,8.169934640522875,7,ok
mnch3,25,306,8.169934640522875,7,ok
sinn,25,306,8.169934640522875,7,ok
suraraism,25,306,8.169934640522875,7,ok
takayuki_r32,25,306,8.169934640522875,7,ok
Yabuki_M401,25,306,8.169934640522875,7,ok
ZERO_nm7,25,306,8.169934640522875,7,ok
2coni5ll,25,306,8.169934640522875,6,ok
ban08_yb18,25,306,8.169934640522875,6,ok
boku20376655,25,306,8.169934640522875,6,ok
camel874,25,306,8.169934640522875,6,ok
Chiikawa_wa,25,306,8.169934640522875,6,ok
F15eagle007,25,306,8.169934640522875,6,ok
fortissimo_0802,25,306,8.169934640522875,6,ok
inter4ever,25,306,8.169934640522875,6,ok
k3t_autumn,25,306,8.169934640522875,6,ok
kazu410621,25,306,8.169934640522875,6,ok
Lyle_ari_akari,25,306,8.169934640522875,6,ok
misokatutooden,25,306,8.169934640522875,6,ok
namihei1pon,25,306,8.169934640522875,6,ok
nightofraunnz,25,306,8.169934640522875,6,ok
nise_taku,25,306,8.169934640522875,6,ok
Rinki_0315,25,306,8.169934640522875,6,ok
sailing_wind,25,306,8.169934640522875,6,ok
sanbikinotora99,25,306,8.169934640522875,6,ok
yrm,25,306,8.169934640522875,6,ok
Black_Yukki,25,306,8.169934640522875,5,ok
chol_maaya,25,306,8.169934640522875,5,ok
compl3x_n,25,306,8.169934640522875,5,ok
EF64SEN,25,306,8.169934640522875,5,ok
gochi_mame,25,306,8.169934640522875,5,ok
Hasuniju0522,25,306,8.169934640522875,5,ok
hawwkn_y,25,306,8.169934640522875,5,ok
hego8810,25,306,8.169934640522875,5,ok
kinako_0112,25,306,8.169934640522875,5,ok
kugyup_sizuka,25,306,8.169934640522875,5,ok
masaki,25,306,8.169934640522875,5,ok
meltdauner,25,306,8.169934640522875,5,ok
MissionBlew,25,306,8.169934640522875,5,ok
monst8740117,25,306,8.169934640522875,5,ok
Nery9101,25,306,8.169934640522875,5,ok
OmOchichan_ovo,25,306,8.169934640522875,5,ok
pledge_nu_san,25,306,8.169934640522875,5,ok
reachest,25,306,8.169934640522875,5,ok
ripok_4,25,306,8.169934640522875,5,ok
TobuPana874,25,306,8.169934640522875,5,ok
trik_32,25,306,8.169934640522875,5,ok
Y_u_ui_Chan,25,306,8.169934640522875,5,ok
yutori_9i6,25,306,8.169934640522875,5,ok
_NatuRingo,25,306,8.169934640522875,4,ok
aishite898,25,306,8.169934640522875,4,ok
Aisk1436,25,306,8.169934640522875,4,ok
anon2192127463,25,306,8.169934640522875,4,ok
char0tigre0,25,306,8.169934640522875,4,ok
h70130,25,306,8.169934640522875,4,ok
hoshiai08,25,306,8.169934640522875,4,ok
inori_uzunyan,25,306,8.169934640522875,4,ok
Kosmo,25,306,8.169934640522875,4,ok
Lemon_,25,306,8.169934640522875,4,ok
Melzen586,25,306,8.169934640522875,4,ok
Mikhail_0u0,25,306,8.169934640522875,4,ok
okanP8810,25,306,8.169934640522875,4,ok
panyao330501_1,25,306,8.169934640522875,4,ok
potemo_amita,25,306,8.169934640522875,4,ok
poteto4178,25,306,8.169934640522875,4,ok
rain_grp422,25,306,8.169934640522875,4,ok
reicharuruu,25,306,8.169934640522875,4,ok
sai_ani68,25,306,8.169934640522875,4,ok
styharu_jam,25,306,8.169934640522875,4,ok
syuuta0906,25,306,8.169934640522875,4,ok
type_ult0422,25,306,8.169934640522875,4,ok
yuzukizhou,25,306,8.169934640522875,4,ok
zai_no_gyu,25,306,8.169934640522875,4,ok
0402Kada,25,306,8.169934640522875,3,ok
_rica_2_1,25,306,8.169934640522875,3,ok
akabeko,25,306,8.169934640522875,3,ok
cyruse78,25,306,8.169934640522875,3,ok
FIN_SEVEN,25,306,8.169934640522875,3,ok
helloharo2,25,306,8.169934640522875,3,ok
HITA__919,25,306,8.169934640522875,3,ok
k0uTeTsu0721,25,306,8.169934640522875,3,ok
kisara0929,25,306,8.169934640522875,3,ok
monsuke141,25,306,8.169934640522875,3,ok
ossho,25,306,8.169934640522875,3,ok
ponzu_giants,25,306,8.169934640522875,3,ok
putonmasucara,25,306,8.169934640522875,3,ok
ryu_levo,25,306,8.169934640522875,3,ok
study_study,25,306,8.169934640522875,3,ok
Tauther,25,306,8.169934640522875,3,ok
vAIDuDAHC27AGO0,25,306,8.169934640522875,3,ok
vivid_loveit,25,306,8.169934640522875,3,ok
W36637457,25,306,8.169934640522875,3,ok
waltz,25,306,8.169934640522875,3,ok
yating078,25,306,8.169934640522875,3,ok
7016P,25,306,8.169934640522875,2,ok
_NanP,25,306,8.169934640522875,2,ok
_rica_2,25,306,8.169934640522875,2,ok
bo_ei_show23gs,25,306,8.169934640522875,2,ok
brothers_noise,25,306,8.169934640522875,2,ok
chankuro_2470,25,306,8.169934640522875,2,ok
cyz13799,25,306,8.169934640522875,2,ok
Greedy_cry,25,306,8.169934640522875,2,ok
HOKO_1108,25,306,8.169934640522875,2,ok
huukagasorin,25,306,8.169934640522875,2,ok
meganyoro,25,306,8.169934640522875,2,ok
mtk_spl,25,306,8.169934640522875,2,ok
RoTo33P,25,306,8.169934640522875,2,ok
shiny_azs,25,306,8.169934640522875,2,ok
t_o_m_o,25,306,8.169934640522875,2,ok
taise_yoshi,25,306,8.169934640522875,2,ok
toyck990,25,306,8.169934640522875,2,ok
uACotNO8xSgiCz7,25,306,8.169934640522875,2,ok
uma3_cybersec,25,306,8.169934640522875,2,ok
sould_out,25,306,8.169934640522875,1,ok
karakuri919,24,306,7.8431372549019605,20,ok
love_kayaseri,24,306,7.8431372549019605,12,ok
3_3_honoka3,24,306,7.8431372549019605,11,ok
aruremon1,24,306,7.8431372549019605,11,ok
C_ornata,24,306,7.8431372549019605,11,ok
ksyu3802,24,306,7.8431372549019605,11,ok
moonset_1210,24,306,7.8431372549019605,11,ok
Tore_Ten,24,306,7.8431372549019605,11,ok
chiru,24,306,7.8431372549019605,10,ok
fateXnanoha,24,306,7.8431372549019605,10,ok
NorTom000,24,306,7.8431372549019605,10,ok
pri_mra,24,306,7.8431372549019605,10,ok
Shiny_7_Star3,24,306,7.8431372549019605,10,ok
caol_a2,24,306,7.8431372549019605,9,ok
k9591,24,306,7.8431372549019605,9,ok
lammtarra0202,24,306,7.8431372549019605,9,ok
masa_skny,24,306,7.8431372549019605,9,ok
misonicomi456,24,306,7.8431372549019605,9,ok
yn65311,24,306,7.8431372549019605,9,ok
yuuhipoke314,24,306,7.8431372549019605,9,ok
amarun_go,24,306,7.8431372549019605,8,ok
aur_eu,24,306,7.8431372549019605,8,ok
azumon,24,306,7.8431372549019605,8,ok
hama_mss,24,306,7.8431372549019605,8,ok
himi_gatikoi,24,306,7.8431372549019605,8,ok
jormungand24,24,306,7.8431372549019605,8,ok
kajikyoncom,24,306,7.8431372549019605,8,ok
kaku310,24,306,7.8431372549019605,8,ok
katoma3125,24,306,7.8431372549019605,8,ok
kei_naga_831,24,306,7.8431372549019605,8,ok
minori279,24,306,7.8431372549019605,8,ok
nokionokionokio,24,306,7.8431372549019605,8,ok
ponjuice,24,306,7.8431372549019605,8,ok
tani_113,24,306,7.8431372549019605,8,ok
WATAYASAN,24,306,7.8431372549019605,8,ok
Yo_Yo6700,24,306,7.8431372549019605,8,ok
3titanium,24,306,7.8431372549019605,7,ok
bu_____to,24,306,7.8431372549019605,7,ok
CordeliaGlauca,24,306,7.8431372549019605,7,ok
flower_hiromaru,24,306,7.8431372549019605,7,ok
hikitabayashi,24,306,7.8431372549019605,7,ok
hiro_777_2,24,306,7.8431372549019605,7,ok
HOTD_pati,24,306,7.8431372549019605,7,ok
Kirifuri283,24,306,7.8431372549019605,7,ok
Kou_haya_10,24,306,7.8431372549019605,7,ok
Marisa2971,24,306,7.8431372549019605,7,ok
milky_n6,24,306,7.8431372549019605,7,ok
pine_nm,24,306,7.8431372549019605,7,ok
sora_lunchpack,24,306,7.8431372549019605,7,ok
worksr_1197,24,306,7.8431372549019605,7,ok
yassan2560,24,306,7.8431372549019605,7,ok
8hoursleeper,24,306,7.8431372549019605,6,ok
_4202826,24,306,7.8431372549019605,6,ok
a_s_hajime,24,306,7.8431372549019605,6,ok
asaplusplus,24,306,7.8431372549019605,6,ok
banjo_8963,24,306,7.8431372549019605,6,ok
bbffanmember426,24,306,7.8431372549019605,6,ok
CoCo_456_11,24,306,7.8431372549019605,6,ok
